$GPGGA,062603.00,3428.77245,N,13526.48906,E,1,12,0.88,35.2,M,34.4,M,,*67
$GPGGA,062604.00,3428.76977,N,13526.49562,E,1,12,0.92,35.5,M,34.4,M,,*68
$GPGGA,062605.00,3428.76703,N,13526.50218,E,1,12,1.00,35.9,M,34.4,M,,*60
$GPGGA,062606.00,3428.76429,N,13526.50873,E,1,12,1.00,36.2,M,34.4,M,,*67
$GPGGA,062607.00,3428.76156,N,13526.51531,E,1,12,1.08,36.3,M,34.4,M,,*68
$GPGGA,062608.00,3428.75895,N,13526.52197,E,1,12,0.92,36.7,M,34.4,M,,*6F
$GPGGA,062609.00,3428.75624,N,13526.52867,E,1,12,0.92,37.0,M,34.4,M,,*6A
$GPGGA,062610.00,3428.75348,N,13526.53540,E,1,12,0.79,37.2,M,34.4,M,,*63
$GPGGA,062611.00,3428.75072,N,13526.54216,E,1,12,0.92,37.5,M,34.4,M,,*69
$GPGGA,062612.00,3428.74794,N,13526.54888,E,1,12,1.00,37.7,M,34.4,M,,*61
$GPGGA,062613.00,3428.74520,N,13526.55552,E,1,12,1.00,37.8,M,34.4,M,,*69
$GPGGA,062614.00,3428.74264,N,13526.56195,E,1,12,0.99,37.5,M,34.4,M,,*69
$GPGGA,062615.00,3428.74009,N,13526.56822,E,1,12,0.99,37.3,M,34.4,M,,*62
$GPGGA,062616.00,3428.73753,N,13526.57436,E,1,12,1.00,37.3,M,34.4,M,,*67
$GPGGA,062617.00,3428.73514,N,13526.58028,E,1,12,0.99,37.0,M,34.4,M,,*61
$GPGGA,062618.00,3428.73280,N,13526.58610,E,1,12,0.99,36.8,M,34.4,M,,*60
$GPGGA,062619.00,3428.73050,N,13526.59187,E,1,12,1.19,36.8,M,34.4,M,,*6F
$GPGGA,062620.00,3428.72859,N,13526.59754,E,1,12,0.99,36.5,M,34.4,M,,*69
$GPGGA,062621.00,3428.72683,N,13526.60310,E,1,12,0.99,36.3,M,34.4,M,,*69
$GPGGA,062622.00,3428.72481,N,13526.60841,E,1,12,1.04,36.0,M,34.4,M,,*63
